"","suiteid","gname","Ts","qry","qps","qsucc","qtotalTime","qtimeouts","qunkexcep","qfailed","dstype"
"509",289,"dbpseed123prdrotatednt","Blazegraph","sparql5",14.7058823529412,136,9248,0,0,0,"rot"
"510",289,"dbpseed123prdrotatednt","Blazegraph","sparql4",64.8367250354946,137,2113,0,0,0,"rot"
"511",289,"dbpseed123prdrotatednt","Blazegraph","sparql3",1.87725236026802,137,72979,0,0,0,"rot"
"512",289,"dbpseed123prdrotatednt","Blazegraph","sparql2",1.8272938584116,136,74427,0,0,0,"rot"
"513",289,"dbpseed123prdrotatednt","Blazegraph","sparql1",1.5794852736226,136,86104,0,0,0,"rot"
"514",289,"dbpseed123prdrotatednt","Blazegraph","sparql0",0.548394844287887,137,249820,0,0,0,"rot"
"515",289,"dbpseed123prdrotatednt","Blazegraph","sparql19",50.201539025284,137,2729,0,0,0,"rot"
"516",289,"dbpseed123prdrotatednt","Blazegraph","sparql18",0.130669332193871,137,1048448,0,0,0,"rot"
"517",289,"dbpseed123prdrotatednt","Blazegraph","sparql17",65.6687590535973,136,2071,0,0,0,"rot"
"518",289,"dbpseed123prdrotatednt","Blazegraph","sparql16",19.6556671449067,137,6970,0,0,0,"rot"
"519",289,"dbpseed123prdrotatednt","Blazegraph","sparql15",72.4174653887114,136,1878,0,0,0,"rot"
"520",289,"dbpseed123prdrotatednt","Blazegraph","sparql14",56.4482900700453,137,2427,0,0,0,"rot"
"521",289,"dbpseed123prdrotatednt","Blazegraph","sparql13",18.511012025402,137,7401,0,0,0,"rot"
"522",289,"dbpseed123prdrotatednt","Blazegraph","sparql12",0.308378834328006,136,441016,0,0,0,"rot"
"523",289,"dbpseed123prdrotatednt","Blazegraph","sparql11",61.5730337078652,137,2225,0,0,0,"rot"
"524",289,"dbpseed123prdrotatednt","Blazegraph","sparql10",68.8259109311741,136,1976,0,0,0,"rot"
"525",289,"dbpseed123prdrotatednt","Blazegraph","sparql23",68.7751004016064,137,1992,0,0,0,"rot"
"526",289,"dbpseed123prdrotatednt","Blazegraph","sparql22",47.0628649948471,137,2911,0,0,0,"rot"
"527",289,"dbpseed123prdrotatednt","Blazegraph","sparql21",33.3251654006371,136,4081,0,0,0,"rot"
"528",289,"dbpseed123prdrotatednt","Blazegraph","sparql20",45.0065703022339,137,3044,0,0,0,"rot"
"529",290,"dbpseed159prdrotatednt","Blazegraph","sparql9",0.0788664265622125,105,1331365,0,0,0,"rot"
"530",290,"dbpseed159prdrotatednt","Blazegraph","sparql8",63.7645616186389,104,1631,0,0,0,"rot"
"531",290,"dbpseed159prdrotatednt","Blazegraph","sparql7",36.8011323425336,104,2826,0,0,0,"rot"
"532",290,"dbpseed159prdrotatednt","Blazegraph","sparql6",77.4385703648548,104,1343,0,0,0,"rot"
"533",290,"dbpseed159prdrotatednt","Blazegraph","sparql5",9.67171952013392,104,10753,0,0,0,"rot"
"534",290,"dbpseed159prdrotatednt","Blazegraph","sparql4",64.6950092421442,105,1623,0,0,0,"rot"
"535",290,"dbpseed159prdrotatednt","Blazegraph","sparql3",1.90162271805274,105,55216,0,0,0,"rot"
"536",290,"dbpseed159prdrotatednt","Blazegraph","sparql2",1.90759184871329,104,54519,0,0,0,"rot"
"537",290,"dbpseed159prdrotatednt","Blazegraph","sparql1",1.65333926839737,104,62903,0,0,0,"rot"
"538",290,"dbpseed159prdrotatednt","Blazegraph","sparql0",0.568566400433193,105,184675,0,0,0,"rot"
"539",290,"dbpseed159prdrotatednt","Blazegraph","sparql19",32.5682382133995,105,3224,0,0,0,"rot"
"540",290,"dbpseed159prdrotatednt","Blazegraph","sparql18",0.0693790115935632,105,1513426,0,0,0,"rot"
"541",290,"dbpseed159prdrotatednt","Blazegraph","sparql17",65.698041692988,104,1583,0,0,0,"rot"
"542",290,"dbpseed159prdrotatednt","Blazegraph","sparql16",10.1019819126419,105,10394,0,0,0,"rot"
"543",290,"dbpseed159prdrotatednt","Blazegraph","sparql15",71.5746421267894,105,1467,0,0,0,"rot"
"544",290,"dbpseed159prdrotatednt","Blazegraph","sparql14",55.2340873224619,105,1901,0,0,0,"rot"
"545",290,"dbpseed159prdrotatednt","Blazegraph","sparql13",26.9714872848703,105,3893,0,0,0,"rot"
"546",290,"dbpseed159prdrotatednt","Blazegraph","sparql12",0.313732115006953,104,331493,0,0,0,"rot"
"547",290,"dbpseed159prdrotatednt","Blazegraph","sparql11",57.8512396694215,105,1815,0,0,0,"rot"
"548",290,"dbpseed159prdrotatednt","Blazegraph","sparql10",50.8060576453346,104,2047,0,0,0,"rot"
"549",290,"dbpseed159prdrotatednt","Blazegraph","sparql23",65.2579241765071,105,1609,0,0,0,"rot"
"550",290,"dbpseed159prdrotatednt","Blazegraph","sparql22",56.4516129032258,105,1860,0,0,0,"rot"
"551",290,"dbpseed159prdrotatednt","Blazegraph","sparql21",10.8639420589757,105,9665,0,0,0,"rot"
"552",290,"dbpseed159prdrotatednt","Blazegraph","sparql20",20.1110898295346,105,5221,0,0,0,"rot"
"553",291,"dbpseed321prdrotatednt","Blazegraph","sparql9",0.107619896309861,132,1226539,0,0,0,"rot"
"554",291,"dbpseed321prdrotatednt","Blazegraph","sparql8",66.0991487230846,132,1997,0,0,0,"rot"
"555",291,"dbpseed321prdrotatednt","Blazegraph","sparql7",34.8009491167941,132,3793,0,0,0,"rot"
"556",291,"dbpseed321prdrotatednt","Blazegraph","sparql6",96.0698689956332,132,1374,0,0,0,"rot"
"557",291,"dbpseed321prdrotatednt","Blazegraph","sparql5",8.53926769310389,132,15458,0,0,0,"rot"
"558",291,"dbpseed321prdrotatednt","Blazegraph","sparql4",69.0909090909091,133,1925,0,0,0,"rot"
"559",291,"dbpseed321prdrotatednt","Blazegraph","sparql3",1.9001900190019,133,69993,0,0,0,"rot"
"560",291,"dbpseed321prdrotatednt","Blazegraph","sparql2",1.88141391106043,132,70160,0,0,0,"rot"
"561",291,"dbpseed321prdrotatednt","Blazegraph","sparql1",1.64969068299694,132,80015,0,0,0,"rot"
"562",291,"dbpseed321prdrotatednt","Blazegraph","sparql0",0.565259892048111,133,235290,0,0,0,"rot"
"563",291,"dbpseed321prdrotatednt","Blazegraph","sparql19",0.585977944318878,133,226971,0,0,0,"rot"
"564",291,"dbpseed321prdrotatednt","Blazegraph","sparql18",0.101132455381958,133,1315107,0,0,0,"rot"
"565",291,"dbpseed321prdrotatednt","Blazegraph","sparql17",65.0566781665845,132,2029,0,0,0,"rot"
"566",291,"dbpseed321prdrotatednt","Blazegraph","sparql16",10.7910750507099,133,12325,0,0,0,"rot"
"567",291,"dbpseed321prdrotatednt","Blazegraph","sparql15",74.1156653565413,132,1781,0,0,0,"rot"
"568",291,"dbpseed321prdrotatednt","Blazegraph","sparql14",54.4635544635545,133,2442,0,0,0,"rot"
"569",291,"dbpseed321prdrotatednt","Blazegraph","sparql13",17.4655285620486,133,7615,0,0,0,"rot"
"570",291,"dbpseed321prdrotatednt","Blazegraph","sparql12",0.439210884444282,132,300539,0,0,0,"rot"
"571",291,"dbpseed321prdrotatednt","Blazegraph","sparql11",60.208239022182,133,2209,0,0,0,"rot"
"572",291,"dbpseed321prdrotatednt","Blazegraph","sparql10",69.620253164557,132,1896,0,0,0,"rot"
"573",291,"dbpseed321prdrotatednt","Blazegraph","sparql23",62.6177024482109,133,2124,0,0,0,"rot"
"574",291,"dbpseed321prdrotatednt","Blazegraph","sparql22",43.4782608695652,133,3059,0,0,0,"rot"
"575",291,"dbpseed321prdrotatednt","Blazegraph","sparql21",43.2078559738134,132,3055,0,0,0,"rot"
"576",291,"dbpseed321prdrotatednt","Blazegraph","sparql20",28.6329386437029,133,4645,0,0,0,"rot"
"577",292,"dbpseed333prdrotatednt","Blazegraph","sparql9",0.0898593443701976,157,1747175,0,0,0,"rot"
"578",292,"dbpseed333prdrotatednt","Blazegraph","sparql8",66.8369518944232,157,2349,0,0,0,"rot"
"579",292,"dbpseed333prdrotatednt","Blazegraph","sparql7",33.4969063366759,157,4687,0,0,0,"rot"
"580",292,"dbpseed333prdrotatednt","Blazegraph","sparql6",80.2658486707567,157,1956,0,0,0,"rot"
"581",292,"dbpseed333prdrotatednt","Blazegraph","sparql5",7.68854064642507,157,20420,0,0,0,"rot"
"582",292,"dbpseed333prdrotatednt","Blazegraph","sparql4",68.3095546908776,158,2313,0,0,0,"rot"
"583",292,"dbpseed333prdrotatednt","Blazegraph","sparql3",1.8510057521761,158,85359,0,0,0,"rot"
"584",292,"dbpseed333prdrotatednt","Blazegraph","sparql2",2.01055219752075,157,78088,0,0,0,"rot"
"585",292,"dbpseed333prdrotatednt","Blazegraph","sparql1",1.65303178664308,157,94977,0,0,0,"rot"
"586",292,"dbpseed333prdrotatednt","Blazegraph","sparql0",0.572360079695707,158,276050,0,0,0,"rot"
"587",292,"dbpseed333prdrotatednt","Blazegraph","sparql19",24.8701400912955,158,6353,0,0,0,"rot"
"588",292,"dbpseed333prdrotatednt","Blazegraph","sparql18",0.188644102603289,158,837556,0,0,0,"rot"
"589",292,"dbpseed333prdrotatednt","Blazegraph","sparql17",68.0832610581093,157,2306,0,0,0,"rot"
"590",292,"dbpseed333prdrotatednt","Blazegraph","sparql16",8.30660848535829,158,19021,0,0,0,"rot"
"591",292,"dbpseed333prdrotatednt","Blazegraph","sparql15",75.3720595295247,157,2083,0,0,0,"rot"
"592",292,"dbpseed333prdrotatednt","Blazegraph","sparql14",58.648849294729,158,2694,0,0,0,"rot"
"593",292,"dbpseed333prdrotatednt","Blazegraph","sparql13",15.2553828328667,158,10357,0,0,0,"rot"
"594",292,"dbpseed333prdrotatednt","Blazegraph","sparql12",0.411595996245825,157,381442,0,0,0,"rot"
"595",292,"dbpseed333prdrotatednt","Blazegraph","sparql11",64.7540983606557,158,2440,0,0,0,"rot"
"596",292,"dbpseed333prdrotatednt","Blazegraph","sparql10",73.6743312998592,157,2131,0,0,0,"rot"
"597",292,"dbpseed333prdrotatednt","Blazegraph","sparql23",66.6948079358379,158,2369,0,0,0,"rot"
"598",292,"dbpseed333prdrotatednt","Blazegraph","sparql22",45.943588252399,158,3439,0,0,0,"rot"
"599",292,"dbpseed333prdrotatednt","Blazegraph","sparql21",40.3598971722365,157,3890,0,0,0,"rot"
"600",292,"dbpseed333prdrotatednt","Blazegraph","sparql20",30.9379283336597,158,5107,0,0,0,"rot"
"601",293,"dbpprdreconnt","Blazegraph","sparql9",0.0437488747284625,78,1782903,0,0,0,"rec"
"602",293,"dbpprdreconnt","Blazegraph","sparql8",65.3813914501257,78,1193,0,0,0,"rec"
"603",293,"dbpprdreconnt","Blazegraph","sparql7",5.05902192242833,78,15418,0,0,0,"rec"
"604",293,"dbpprdreconnt","Blazegraph","sparql6",66.7808219178082,78,1168,0,0,0,"rec"
"605",293,"dbpprdreconnt","Blazegraph","sparql5",15.6375300721732,78,4988,0,0,0,"rec"
"606",293,"dbpprdreconnt","Blazegraph","sparql4",63.6583400483481,79,1241,0,0,0,"rec"
"607",293,"dbpprdreconnt","Blazegraph","sparql3",1.7996674032394,79,43897,0,0,0,"rec"
"608",293,"dbpprdreconnt","Blazegraph","sparql2",32.8006728343145,78,2378,0,0,0,"rec"
"609",293,"dbpprdreconnt","Blazegraph","sparql1",1.53730931451772,78,50738,0,0,0,"rec"
"610",293,"dbpprdreconnt","Blazegraph","sparql0",0.514326265144955,79,153599,0,0,0,"rec"
"611",293,"dbpprdreconnt","Blazegraph","sparql19",0.179952802252371,79,439004,0,0,0,"rec"
"612",293,"dbpprdreconnt","Blazegraph","sparql18",0.355493956602738,79,222226,0,0,0,"rec"
"613",293,"dbpprdreconnt","Blazegraph","sparql17",65.7118786857624,78,1187,0,0,0,"rec"
"614",293,"dbpprdreconnt","Blazegraph","sparql16",1.48239885911581,79,53292,0,0,0,"rec"
"615",293,"dbpprdreconnt","Blazegraph","sparql15",68.241469816273,78,1143,0,0,0,"rec"
"616",293,"dbpprdreconnt","Blazegraph","sparql14",56.6714490674319,79,1394,0,0,0,"rec"
"617",293,"dbpprdreconnt","Blazegraph","sparql13",0.238057929438424,79,331852,0,0,0,"rec"
"618",293,"dbpprdreconnt","Blazegraph","sparql12",0.173477512421435,78,449626,0,0,0,"rec"
"619",293,"dbpprdreconnt","Blazegraph","sparql11",50.2225047679593,79,1573,0,0,0,"rec"
"620",293,"dbpprdreconnt","Blazegraph","sparql10",52.4899057873486,78,1486,0,0,0,"rec"
"621",293,"dbpprdreconnt","Blazegraph","sparql23",61.7670054730258,79,1279,0,0,0,"rec"
"622",293,"dbpprdreconnt","Blazegraph","sparql22",5.25615435795077,79,15030,0,0,0,"rec"
"623",293,"dbpprdreconnt","Blazegraph","sparql21",42.7866154690071,78,1823,0,0,0,"rec"
"624",293,"dbpprdreconnt","Blazegraph","sparql20",51.1326860841424,79,1545,0,0,0,"rec"
"625",294,"dbpprdreconnt","Fuseki","sparql9",0.0170908923377814,23,1345746,0,0,0,"rec"
"626",294,"dbpprdreconnt","Fuseki","sparql8",116.751269035533,23,197,0,0,0,"rec"
"627",294,"dbpprdreconnt","Fuseki","sparql7",7.28078505856284,23,3159,0,0,0,"rec"
"628",294,"dbpprdreconnt","Fuseki","sparql6",116.161616161616,23,198,0,0,0,"rec"
"629",294,"dbpprdreconnt","Fuseki","sparql5",114.427860696517,23,201,0,0,0,"rec"
"630",294,"dbpprdreconnt","Fuseki","sparql4",129.032258064516,24,186,0,0,0,"rec"
"631",294,"dbpprdreconnt","Fuseki","sparql3",1.31557309653018,24,18243,0,0,0,"rec"
"632",294,"dbpprdreconnt","Fuseki","sparql2",0.0249219563519024,23,922881,0,0,0,"rec"
"633",294,"dbpprdreconnt","Fuseki","sparql1",0.812405072233408,23,28311,0,0,0,"rec"
"634",294,"dbpprdreconnt","Fuseki","sparql0",0.305211486125595,24,78634,0,0,0,"rec"
"635",294,"dbpprdreconnt","Fuseki","sparql19",0.215240845537788,24,111503,0,0,0,"rec"
"636",294,"dbpprdreconnt","Fuseki","sparql18",0.114008294103396,24,210511,0,0,0,"rec"
"637",294,"dbpprdreconnt","Fuseki","sparql17",132.947976878613,23,173,0,0,0,"rec"
"638",294,"dbpprdreconnt","Fuseki","sparql16",0.269432843863667,24,89076,0,0,0,"rec"
"639",294,"dbpprdreconnt","Fuseki","sparql15",129.943502824859,23,177,0,0,0,"rec"
"640",294,"dbpprdreconnt","Fuseki","sparql14",85.4092526690391,24,281,0,0,0,"rec"
"641",294,"dbpprdreconnt","Fuseki","sparql13",0.049188693978689,24,487917,0,0,0,"rec"
"642",294,"dbpprdreconnt","Fuseki","sparql12",0.0824910873759944,23,278818,0,0,0,"rec"
"643",294,"dbpprdreconnt","Fuseki","sparql11",56.6037735849057,24,424,0,0,0,"rec"
"644",294,"dbpprdreconnt","Fuseki","sparql10",144.654088050314,23,159,0,0,0,"rec"
"645",294,"dbpprdreconnt","Fuseki","sparql23",138.728323699422,24,173,0,0,0,"rec"
"646",294,"dbpprdreconnt","Fuseki","sparql22",2.91686922702965,24,8228,0,0,0,"rec"
"647",294,"dbpprdreconnt","Fuseki","sparql21",48.728813559322,23,472,0,0,0,"rec"
"648",294,"dbpprdreconnt","Fuseki","sparql20",124.352331606218,24,193,0,0,0,"rec"
"649",295,"dbpprdreconnt","GraphDB","sparql9",0.0354635359982473,45,1268909,0,0,0,"rec"
"650",295,"dbpprdreconnt","GraphDB","sparql8",283.870967741935,44,155,0,0,0,"rec"
"651",295,"dbpprdreconnt","GraphDB","sparql7",6.92307692307692,45,6500,0,0,0,"rec"
"652",295,"dbpprdreconnt","GraphDB","sparql6",189.655172413793,44,232,0,0,0,"rec"
"653",295,"dbpprdreconnt","GraphDB","sparql5",24.4308717379234,44,1801,0,0,0,"rec"
"654",295,"dbpprdreconnt","GraphDB","sparql4",248.618784530387,45,181,0,0,0,"rec"
"655",295,"dbpprdreconnt","GraphDB","sparql3",1.80853629129491,45,24882,0,0,0,"rec"
"656",295,"dbpprdreconnt","GraphDB","sparql2",0.0395565708408738,44,1112331,0,0,0,"rec"
"657",295,"dbpprdreconnt","GraphDB","sparql1",2.30273257599017,45,19542,0,0,0,"rec"
"658",295,"dbpprdreconnt","GraphDB","sparql0",0.917936478795667,45,49023,0,0,0,"rec"
"659",295,"dbpprdreconnt","GraphDB","sparql19",0.408897612037946,45,110052,0,0,0,"rec"
"660",295,"dbpprdreconnt","GraphDB","sparql18",4.5979360376009,45,9787,0,0,0,"rec"
"661",295,"dbpprdreconnt","GraphDB","sparql17",200.913242009132,44,219,0,0,0,"rec"
"662",295,"dbpprdreconnt","GraphDB","sparql16",3.42257377547916,45,13148,0,0,0,"rec"
"663",295,"dbpprdreconnt","GraphDB","sparql15",252.808988764045,45,178,0,0,0,"rec"
"664",295,"dbpprdreconnt","GraphDB","sparql14",197.368421052632,45,228,0,0,0,"rec"
"665",295,"dbpprdreconnt","GraphDB","sparql13",0.144476657388055,45,311469,0,0,0,"rec"
"666",295,"dbpprdreconnt","GraphDB","sparql12",0.124981891828173,44,352051,0,0,0,"rec"
"667",295,"dbpprdreconnt","GraphDB","sparql11",110.294117647059,45,408,0,0,0,"rec"
"668",295,"dbpprdreconnt","GraphDB","sparql10",234.042553191489,44,188,0,0,0,"rec"
"669",295,"dbpprdreconnt","GraphDB","sparql23",257.142857142857,45,175,0,0,0,"rec"
"670",295,"dbpprdreconnt","GraphDB","sparql22",0.148665479545282,45,302693,0,0,0,"rec"
"671",295,"dbpprdreconnt","GraphDB","sparql21",98.2532751091703,45,458,0,0,0,"rec"
"672",295,"dbpprdreconnt","GraphDB","sparql20",161.870503597122,45,278,0,0,0,"rec"
"673",296,"dbpprdreconnt","Virtuoso","sparql9",11.5188658347486,624,54172,0,0,0,"rec"
"674",296,"dbpprdreconnt","Virtuoso","sparql8",330.855018587361,623,1883,0,0,0,"rec"
"675",296,"dbpprdreconnt","Virtuoso","sparql7",15.3524418747693,624,40645,0,0,0,"rec"
"676",296,"dbpprdreconnt","Virtuoso","sparql6",246.830427892235,623,2524,0,0,0,"rec"
"677",296,"dbpprdreconnt","Virtuoso","sparql5",109.915314043754,623,5668,0,0,0,"rec"
"678",296,"dbpprdreconnt","Virtuoso","sparql4",321.152856407617,624,1943,0,0,0,"rec"
"679",296,"dbpprdreconnt","Virtuoso","sparql3",10.7584351993931,624,58001,0,0,0,"rec"
"680",296,"dbpprdreconnt","Virtuoso","sparql2",0.644784695729931,623,966214,0,0,0,"rec"
"681",296,"dbpprdreconnt","Virtuoso","sparql1",4.22681180526861,624,147629,0,0,0,"rec"
"682",296,"dbpprdreconnt","Virtuoso","sparql0",5.87908308915667,624,106139,0,0,0,"rec"
"683",296,"dbpprdreconnt","Virtuoso","sparql19",160.949187516121,624,3877,0,0,0,"rec"
"684",296,"dbpprdreconnt","Virtuoso","sparql18",100.791471490874,624,6191,0,0,0,"rec"
"685",296,"dbpprdreconnt","Virtuoso","sparql17",276.030128489145,623,2257,0,0,0,"rec"
"686",296,"dbpprdreconnt","Virtuoso","sparql16",29.8179385482869,624,20927,0,0,0,"rec"
"687",296,"dbpprdreconnt","Virtuoso","sparql15",452.173913043478,624,1380,0,0,0,"rec"
"688",296,"dbpprdreconnt","Virtuoso","sparql14",214.580467675378,624,2908,0,0,0,"rec"
"689",296,"dbpprdreconnt","Virtuoso","sparql13",0.423483518415086,624,1473493,0,0,0,"rec"
"690",296,"dbpprdreconnt","Virtuoso","sparql12",1.02696483263605,623,606642,0,0,0,"rec"
"691",296,"dbpprdreconnt","Virtuoso","sparql11",371.649791542585,624,1679,0,0,0,"rec"
"692",296,"dbpprdreconnt","Virtuoso","sparql10",331.735889243876,623,1878,0,0,0,"rec"
"693",296,"dbpprdreconnt","Virtuoso","sparql23",364.699006428989,624,1711,0,0,0,"rec"
"694",296,"dbpprdreconnt","Virtuoso","sparql22",9.56747059996014,624,65221,0,0,0,"rec"
"695",296,"dbpprdreconnt","Virtuoso","sparql21",142.108859029834,624,4391,0,0,0,"rec"
"696",296,"dbpprdreconnt","Virtuoso","sparql20",166.134185303514,624,3756,0,0,0,"rec"
"697",297,"dbpprdreconnt","hdt","sparql9",0.0414339327973482,52,1255010,0,0,0,"rec"
"698",297,"dbpprdreconnt","hdt","sparql8",298.245614035088,51,171,0,0,0,"rec"
"699",297,"dbpprdreconnt","hdt","sparql7",14.1496598639456,52,3675,0,0,0,"rec"
"700",297,"dbpprdreconnt","hdt","sparql6",217.021276595745,51,235,0,0,0,"rec"
"701",297,"dbpprdreconnt","hdt","sparql5",28.8624787775891,51,1767,0,0,0,"rec"
"702",297,"dbpprdreconnt","hdt","sparql4",307.692307692308,52,169,0,0,0,"rec"
"703",297,"dbpprdreconnt","hdt","sparql3",0.850354041634642,52,61151,0,0,0,"rec"
"704",297,"dbpprdreconnt","hdt","sparql2",0.0401968225594026,51,1268757,0,0,0,"rec"
"705",297,"dbpprdreconnt","hdt","sparql1",0.950275031523547,52,54721,0,0,0,"rec"
"706",297,"dbpprdreconnt","hdt","sparql0",0.334332043154551,52,155534,0,0,0,"rec"
"707",297,"dbpprdreconnt","hdt","sparql19",0.356366975746486,52,145917,0,0,0,"rec"
"708",297,"dbpprdreconnt","hdt","sparql18",0.725476791718403,52,71677,0,0,0,"rec"
"709",297,"dbpprdreconnt","hdt","sparql17",251.231527093596,51,203,0,0,0,"rec"
"710",297,"dbpprdreconnt","hdt","sparql16",1.49249447490026,52,34841,0,0,0,"rec"
"711",297,"dbpprdreconnt","hdt","sparql15",279.569892473118,52,186,0,0,0,"rec"
"712",297,"dbpprdreconnt","hdt","sparql14",161.490683229814,52,322,0,0,0,"rec"
"713",297,"dbpprdreconnt","hdt","sparql13",0.289795304201475,52,179437,0,0,0,"rec"
"714",297,"dbpprdreconnt","hdt","sparql12",0.151999690039848,51,335527,0,0,0,"rec"
"715",297,"dbpprdreconnt","hdt","sparql11",65.1629072681704,52,798,0,0,0,"rec"
"716",297,"dbpprdreconnt","hdt","sparql10",275.675675675676,51,185,0,0,0,"rec"
"717",297,"dbpprdreconnt","hdt","sparql23",273.684210526316,52,190,0,0,0,"rec"
"718",297,"dbpprdreconnt","hdt","sparql22",5.36691092992053,52,9689,0,0,0,"rec"
"719",297,"dbpprdreconnt","hdt","sparql21",107.438016528926,52,484,0,0,0,"rec"
"720",297,"dbpprdreconnt","hdt","sparql20",200,52,260,0,0,0,"rec"
"721",298,"dbp16orgnt","Blazegraph","sparql9",0.341320736854169,411,1204146,0,0,0,"org"
"722",298,"dbp16orgnt","Blazegraph","sparql8",68.2497509133178,411,6022,0,0,0,"org"
"723",298,"dbp16orgnt","Blazegraph","sparql7",20.1579282946687,411,20389,0,0,0,"org"
"724",298,"dbp16orgnt","Blazegraph","sparql6",66.6234397795429,411,6169,0,0,0,"org"
"725",298,"dbp16orgnt","Blazegraph","sparql5",5.99404970248512,411,68568,0,0,0,"org"
"726",298,"dbp16orgnt","Blazegraph","sparql4",71.1325966850829,412,5792,0,0,0,"org"
"727",298,"dbp16orgnt","Blazegraph","sparql3",1.69835276270879,412,242588,0,0,0,"org"
"728",298,"dbp16orgnt","Blazegraph","sparql2",29.739507959479,411,13820,0,0,0,"org"
"729",298,"dbp16orgnt","Blazegraph","sparql1",1.59479112504559,411,257714,0,0,0,"org"
"730",298,"dbp16orgnt","Blazegraph","sparql0",0.497586944864468,412,827996,0,0,0,"org"
"731",298,"dbp16orgnt","Blazegraph","sparql19",22.0686699876801,412,18669,0,0,0,"org"
"732",298,"dbp16orgnt","Blazegraph","sparql18",12.01341303397,412,34295,0,0,0,"org"
"733",298,"dbp16orgnt","Blazegraph","sparql17",73.2489752272322,411,5611,0,0,0,"org"
"734",298,"dbp16orgnt","Blazegraph","sparql16",3.58994466954211,412,114765,0,0,0,"org"
"735",298,"dbp16orgnt","Blazegraph","sparql15",77.6203966005666,411,5295,0,0,0,"org"
"736",298,"dbp16orgnt","Blazegraph","sparql14",62.5,412,6592,0,0,0,"org"
"737",298,"dbp16orgnt","Blazegraph","sparql13",1.67273642627171,412,246303,0,0,0,"org"
"738",298,"dbp16orgnt","Blazegraph","sparql12",0.891563337874305,411,460988,0,0,0,"org"
"739",298,"dbp16orgnt","Blazegraph","sparql11",72.894550601557,412,5652,0,0,0,"org"
"740",298,"dbp16orgnt","Blazegraph","sparql10",74.0140464613722,411,5553,0,0,0,"org"
"741",298,"dbp16orgnt","Blazegraph","sparql23",70.0799455689743,412,5879,0,0,0,"org"
"742",298,"dbp16orgnt","Blazegraph","sparql22",56.4383561643836,412,7300,0,0,0,"org"
"743",298,"dbp16orgnt","Blazegraph","sparql21",57.0516379789006,411,7204,0,0,0,"org"
"744",298,"dbp16orgnt","Blazegraph","sparql20",55.3689020292971,412,7441,0,0,0,"org"
"745",299,"dbp16orgnt","Fuseki","sparql9",0.38597227771044,57,147679,0,0,0,"org"
"746",299,"dbp16orgnt","Fuseki","sparql8",123.644251626898,57,461,0,0,0,"org"
"747",299,"dbp16orgnt","Fuseki","sparql7",80.168776371308,57,711,0,0,0,"org"
"748",299,"dbp16orgnt","Fuseki","sparql6",70.9838107098381,57,803,0,0,0,"org"
"749",299,"dbp16orgnt","Fuseki","sparql5",22.5385527876631,57,2529,0,0,0,"org"
"750",299,"dbp16orgnt","Fuseki","sparql4",137.019230769231,57,416,0,0,0,"org"
"751",299,"dbp16orgnt","Fuseki","sparql3",1.189606595012,57,47915,0,0,0,"org"
"752",299,"dbp16orgnt","Fuseki","sparql2",0.0208109174803309,57,2738947,0,0,0,"org"
"753",299,"dbp16orgnt","Fuseki","sparql1",0.985085460484247,57,57863,0,0,0,"org"
"754",299,"dbp16orgnt","Fuseki","sparql0",0.270711829632022,57,210556,0,0,0,"org"
"755",299,"dbp16orgnt","Fuseki","sparql19",2.52245873346019,57,22597,0,0,0,"org"
"756",299,"dbp16orgnt","Fuseki","sparql18",2.1835705142685,58,26562,0,0,0,"org"
"757",299,"dbp16orgnt","Fuseki","sparql17",153.638814016173,57,371,0,0,0,"org"
"758",299,"dbp16orgnt","Fuseki","sparql16",0.860878987131343,58,67373,0,0,0,"org"
"759",299,"dbp16orgnt","Fuseki","sparql15",127.51677852349,57,447,0,0,0,"org"
"760",299,"dbp16orgnt","Fuseki","sparql14",114.91935483871,57,496,0,0,0,"org"
"761",299,"dbp16orgnt","Fuseki","sparql13",0.443594646271511,58,130750,0,0,0,"org"
"762",299,"dbp16orgnt","Fuseki","sparql12",0.42076978725289,57,135466,0,0,0,"org"
"763",299,"dbp16orgnt","Fuseki","sparql11",75.8169934640523,58,765,0,0,0,"org"
"764",299,"dbp16orgnt","Fuseki","sparql10",143.576826196474,57,397,0,0,0,"org"
"765",299,"dbp16orgnt","Fuseki","sparql23",136.038186157518,57,419,0,0,0,"org"
"766",299,"dbp16orgnt","Fuseki","sparql22",78.0821917808219,57,730,0,0,0,"org"
"767",299,"dbp16orgnt","Fuseki","sparql21",88.3720930232558,57,645,0,0,0,"org"
"768",299,"dbp16orgnt","Fuseki","sparql20",91.3461538461538,57,624,0,0,0,"org"
"769",300,"dbp16orgnt","GraphDB","sparql9",0.480093473620888,83,172883,0,0,0,"org"
"770",300,"dbp16orgnt","GraphDB","sparql8",321.705426356589,83,258,0,0,0,"org"
"771",300,"dbp16orgnt","GraphDB","sparql7",61.2998522895126,83,1354,0,0,0,"org"
"772",300,"dbp16orgnt","GraphDB","sparql6",203.43137254902,83,408,0,0,0,"org"
"773",300,"dbp16orgnt","GraphDB","sparql5",44.937736870601,83,1847,0,0,0,"org"
"774",300,"dbp16orgnt","GraphDB","sparql4",305.454545454545,84,275,0,0,0,"org"
"775",300,"dbp16orgnt","GraphDB","sparql3",0.922610548513938,84,91046,0,0,0,"org"
"776",300,"dbp16orgnt","GraphDB","sparql2",0.0395291177196176,83,2099718,0,0,0,"org"
